,DATE,CIK,ELEMENTYPE,TEXT
1,1994-08-15,925503,TEXT,
2,1994-08-15,925503,TEXT,
3,1994-08-15,925503,TEXT,
4,1994-08-15,925503,TEXT,
5,1994-08-15,925503,TEXT,
6,1994-08-15,925503,TEXT,
7,1994-08-15,925503,TEXT,
8,1994-08-15,925503,TEXT,
9,1994-08-15,925503,TEXT,
0,1994-08-15,925503,TEXT,
1,1994-08-15,925503,TEXT,
2,1994-08-15,925500,TEXT,
3,1994-08-15,925500,TEXT,
4,1994-08-15,925500,TEXT,
5,1994-08-15,925500,TEXT,
6,1994-08-15,925500,TEXT,
7,1994-08-15,925500,TEXT,
8,1994-08-15,925500,TEXT,
9,1994-08-15,925500,TEXT,
0,1994-08-15,19411,TEXT,
1,1994-08-15,19617,TEXT,
2,1994-08-15,101063,TEXT,
3,1994-08-15,20067,TEXT,
4,1994-08-15,701221,TEXT,
5,1994-08-15,201461,TEXT,
6,1994-08-15,109710,TEXT,
7,1994-08-15,822818,TEXT,
8,1994-08-15,822818,TEXT,
9,1994-08-15,822818,TEXT,
0,1994-08-15,92122,TEXT,
1,1994-08-15,783425,TEXT,
2,1994-08-15,3449,TEXT,
3,1994-08-15,773840,TEXT,
4,1994-08-15,716612,TEXT,
5,1994-08-15,4310,TEXT,
6,1994-08-15,4427,TEXT,
7,1994-08-12,706270,TEXT,
8,1994-08-15,4962,TEXT,
9,1994-08-15,808240,BAD_URL,
0,1994-08-12,101001,TEXT,
1,1994-08-12,729986,TEXT,
2,1994-08-12,74208,TEXT,
3,1994-08-12,101271,TEXT,
4,1994-08-12,821130,TEXT,
5,1994-08-12,101839,TEXT,
6,1994-08-12,716039,TEXT,
7,1994-08-12,102237,TEXT,
8,1994-08-12,732718,TEXT,
9,1994-08-12,701345,TEXT,
0,1994-08-15,925499,TEXT,
1,1994-08-15,925499,TEXT,
2,1994-08-15,925499,TEXT,
3,1994-08-15,925499,TEXT,
4,1994-08-15,925499,TEXT,
5,1994-08-15,925499,TEXT,
6,1994-08-15,925499,TEXT,
7,1994-08-15,925499,TEXT,
8,1994-08-15,925498,TEXT,
9,1994-08-15,925498,TEXT,
0,1994-08-15,925498,TEXT,
1,1994-08-15,925502,TEXT,
2,1994-08-15,925502,TEXT,
3,1994-08-15,925502,TEXT,
4,1994-08-15,925502,TEXT,
5,1994-08-15,925502,TEXT,
6,1994-08-15,925502,TEXT,
7,1994-08-15,925502,TEXT,
8,1994-08-15,925502,TEXT,
9,1994-08-15,925502,TEXT,
0,1994-08-15,925498,TEXT,
1,1994-08-15,925498,TEXT,
2,1994-08-15,925498,TEXT,
3,1994-08-15,925498,TEXT,
4,1994-08-15,925498,TEXT,
5,1994-08-15,925498,TEXT,
6,1994-08-15,925498,TEXT,
7,1994-08-15,925498,TEXT,
8,1994-08-15,925498,TEXT,
9,1994-08-15,925498,TEXT,
0,1994-08-15,925502,TEXT,
1,1994-08-15,925502,TEXT,
2,1994-08-15,925502,TEXT,
3,1994-08-15,925502,TEXT,
4,1994-08-15,925493,TEXT,
5,1994-08-15,925493,TEXT,
6,1994-08-15,925493,TEXT,
7,1994-08-15,925493,TEXT,
8,1994-08-15,925493,TEXT,
9,1994-08-15,925493,TEXT,
0,1994-08-15,925493,TEXT,
1,1994-08-15,925493,TEXT,
2,1994-08-15,925493,TEXT,
3,1994-08-15,925493,TEXT,
4,1994-08-15,925493,TEXT,
5,1994-08-15,925493,TEXT,
6,1994-08-15,925493,TEXT,
7,1994-08-15,21175,TEXT,
8,1994-08-15,215466,TEXT,
9,1994-08-11,22099,TEXT,
0,1994-08-12,106473,BAD_URL,
1,1994-08-12,790159,TEXT,
2,1994-08-01,106640,BAD_URL,
3,1994-08-12,107203,TEXT,
4,1994-08-11,217084,TEXT,
5,1994-08-12,107844,TEXT,
6,1994-08-12,107815,TEXT,
7,1994-08-12,783325,BAD_URL,
8,1994-08-12,107830,TEXT,
9,1994-08-12,107889,TEXT,
0,1994-08-10,10456,TEXT,
1,1994-08-15,13839,TEXT,
2,1994-08-15,824776,TEXT,
3,1994-08-15,732712,TEXT,
4,1994-08-15,28729,TEXT,
5,1994-08-15,19722,TEXT,
6,1994-08-15,71428,TEXT,
7,1994-08-15,11107,TEXT,
8,1994-08-15,19725,TEXT,
9,1994-08-15,19719,TEXT,
0,1994-08-12,703482,TEXT,
1,1994-08-15,716297,TEXT,
2,1994-08-12,750301,TEXT,
3,1994-08-12,727087,TEXT,
4,1994-08-12,730212,TEXT,
5,1994-08-12,757528,TEXT,
6,1994-08-15,794665,TEXT,
7,1994-08-15,708848,TEXT,
8,1994-08-15,36995,TEXT,
9,1994-08-15,37008,TEXT,
0,1994-08-12,94049,TEXT,
1,1994-08-12,318380,BAD_URL,
2,1994-08-12,94673,TEXT,
3,1994-08-12,310764,TEXT,
4,1994-08-12,807396,TEXT,
5,1994-08-12,54727,TEXT,
6,1994-08-12,789388,TEXT,
7,1994-08-12,95552,TEXT,
8,1994-08-12,96277,TEXT,
9,1994-08-12,96271,TEXT,
0,1994-08-12,216228,TEXT,
1,1994-08-12,52825,TEXT,
2,1994-08-12,53347,TEXT,
3,1994-08-12,200406,TEXT,
4,1994-08-12,53669,BAD_URL,
5,1994-08-12,799122,TEXT,
6,1994-08-12,843010,TEXT,
7,1994-08-11,802361,TEXT,
8,1994-08-12,840119,TEXT,
9,1994-08-12,839484,TEXT,
0,1994-08-15,3153,TEXT,
1,1994-08-15,3153,TEXT,
2,1994-08-15,3153,TEXT,
3,1994-08-15,856465,TEXT,
4,1994-08-15,41719,TEXT,
5,1994-08-15,43287,TEXT,
6,1994-08-15,43512,TEXT,
7,1994-08-15,789575,TEXT,
8,1994-08-15,813040,BAD_URL,
9,1994-08-15,216039,TEXT,
0,1994-08-11,814246,TEXT,
1,1994-08-15,825393,FAILED,
2,1994-08-15,723188,TEXT,
3,1994-08-15,18568,TEXT,
4,1994-08-15,23304,TEXT,
5,1994-08-15,719241,TEXT,
6,1994-08-12,23632,TEXT,
7,1994-08-15,24011,TEXT,
8,1994-08-15,887309,TEXT,
9,1994-08-15,924174,TEXT,
0,1994-08-15,41091,TEXT,
1,1994-08-15,44801,TEXT,
2,1994-08-15,750577,TEXT,
3,1994-08-11,45370,TEXT,
4,1994-08-15,45599,TEXT,
5,1994-08-11,45876,TEXT,
6,1994-08-15,785161,BAD_URL,
7,1994-08-15,47129,TEXT,
8,1994-08-15,47288,TEXT,
9,1994-08-15,812427,TEXT,
0,1994-08-15,275177,TEXT,
1,1994-08-15,310431,TEXT,
2,1994-08-12,708823,TEXT,
3,1994-08-15,18540,TEXT,
4,1994-08-15,18672,TEXT,
5,1994-08-15,18734,TEXT,
6,1994-08-11,18926,TEXT,
7,1994-08-15,800042,BAD_URL,
8,1994-08-10,776074,TEXT,
9,1994-08-15,718607,TEXT,
0,1994-08-15,19724,TEXT,
1,1994-08-15,11454,TEXT,
2,1994-08-15,856529,TEXT,
3,1994-08-15,811800,TEXT,
4,1994-08-15,855433,TEXT,
5,1994-08-15,763043,TEXT,
6,1994-08-11,71525,TEXT,
7,1994-08-15,710979,TEXT,
8,1994-08-09,12927,FAILED,
9,1994-08-15,14272,TEXT,
0,1994-08-15,740761,TEXT,
1,1994-08-15,15310,TEXT,
2,1994-08-15,715577,TEXT,
3,1994-08-15,817637,TEXT,
4,1994-08-15,310433,TEXT,
5,1994-08-15,784681,TEXT,
6,1994-08-15,16040,TEXT,
7,1994-08-15,858470,TEXT,
8,1994-08-15,813672,TEXT,
9,1994-08-08,720556,TEXT,
0,1994-08-15,701376,TEXT,
1,1994-08-15,27430,TEXT,
2,1994-08-15,765923,TEXT,
3,1994-08-15,810116,TEXT,
4,1994-08-15,27879,TEXT,
5,1994-08-15,27996,TEXT,
6,1994-08-15,28209,TEXT,
7,1994-08-15,810316,TEXT,
8,1994-08-15,29082,TEXT,
9,1994-08-15,923680,FAILED,
0,1994-08-15,810536,TEXT,
1,1994-08-15,852772,TEXT,
2,1994-08-15,807862,TEXT,
3,1994-08-15,37634,TEXT,
4,1994-08-15,38079,TEXT,
5,1994-08-15,33939,TEXT,
6,1994-08-15,753308,TEXT,
7,1994-08-15,771298,TEXT,
8,1994-08-15,776867,BAD_URL,
9,1994-08-15,751968,TEXT,
0,1994-08-11,791024,TEXT,
1,1994-08-15,48595,TEXT,
2,1994-08-15,48595,TEXT,
3,1994-08-15,48595,TEXT,
4,1994-08-15,48595,TEXT,
5,1994-08-15,49071,TEXT,
6,1994-08-15,49196,BAD_URL,
7,1994-08-15,722745,TEXT,
8,1994-08-12,725767,TEXT,
9,1994-08-15,850422,TEXT,
0,1994-08-15,840216,TEXT,
1,1994-08-15,56978,TEXT,
2,1994-08-15,202356,TEXT,
3,1994-08-15,57183,TEXT,
4,1994-08-15,57187,TEXT,
5,1994-08-15,842162,TEXT,
6,1994-08-15,704051,TEXT,
7,1994-08-15,806085,TEXT,
8,1994-08-15,728586,TEXT,
9,1994-08-15,737287,TEXT,
0,1994-08-12,764403,TEXT,
1,1994-08-12,725282,TEXT,
2,1994-08-12,34125,BAD_URL,
3,1994-08-12,700850,TEXT,
4,1994-08-11,34903,TEXT,
5,1994-08-12,35214,TEXT,
6,1994-08-10,35469,TEXT,
7,1994-08-12,5611,BAD_URL,
8,1994-08-12,36161,TEXT,
9,1994-08-12,36204,TEXT,
0,1994-08-12,714560,TEXT,
1,1994-08-12,757011,TEXT,
2,1994-08-12,750234,TEXT,
3,1994-08-12,811669,TEXT,
4,1994-08-12,66960,TEXT,
5,1994-08-12,203527,TEXT,
6,1994-08-12,103730,TEXT,
7,1994-08-11,899689,BAD_URL,
8,1994-08-12,774203,TEXT,
9,1994-08-12,104669,TEXT,
0,1994-08-15,925496,TEXT,
1,1994-08-15,925496,TEXT,
2,1994-08-15,925496,TEXT,
3,1994-08-15,925496,TEXT,
4,1994-08-15,925496,TEXT,
5,1994-08-15,925496,TEXT,
6,1994-08-15,925496,TEXT,
7,1994-08-15,925496,TEXT,
8,1994-08-15,925496,TEXT,
9,1994-08-15,925496,TEXT,
0,1994-08-15,790523,TEXT,
1,1994-08-12,831331,TEXT,
2,1994-08-12,825336,TEXT,
3,1994-08-15,719244,TEXT,
4,1994-08-15,744437,TEXT,
5,1994-08-15,765813,TEXT,
6,1994-08-15,790603,TEXT,
7,1994-08-12,53669,BAD_URL,
8,1994-08-15,788329,TEXT,
9,1994-08-15,857548,TEXT,
0,1994-08-15,925495,TEXT,
1,1994-08-15,925495,TEXT,
2,1994-08-15,925495,TEXT,
3,1994-08-15,925495,TEXT,
4,1994-08-15,925495,TEXT,
5,1994-08-15,925495,TEXT,
6,1994-08-15,925495,TEXT,
7,1994-08-15,925495,TEXT,
8,1994-08-15,925495,TEXT,
9,1994-08-15,925495,TEXT,
0,1994-08-15,715957,BAD_URL,
1,1994-08-15,787250,TEXT,
2,1994-08-15,843397,TEXT,
3,1994-08-15,843397,TEXT,
4,1994-08-15,843397,TEXT,
5,1994-08-15,843397,TEXT,
6,1994-08-15,316004,TEXT,
7,1994-08-11,30419,TEXT,
8,1994-08-15,30625,TEXT,
9,1994-08-15,837486,TEXT,
0,1994-08-15,277795,BAD_URL,
1,1994-08-15,318771,BAD_URL,
2,1994-08-15,40554,TEXT,
3,1994-08-15,797463,TEXT,
4,1994-08-15,40545,TEXT,
5,1994-08-15,40730,TEXT,
6,1994-08-15,317745,BAD_URL,
7,1994-08-15,3153,TEXT,
8,1994-08-15,3153,TEXT,
9,1994-08-15,3153,TEXT,
0,1994-08-15,40864,TEXT,
1,1994-08-15,40867,TEXT,
2,1994-08-15,40878,TEXT,
3,1994-08-15,752302,TEXT,
4,1994-08-15,749751,TEXT,
5,1994-08-15,41091,TEXT,
6,1994-08-15,41091,TEXT,
7,1994-08-15,41091,TEXT,
8,1994-08-15,41091,TEXT,
9,1994-08-15,41091,TEXT,
0,1994-08-15,33837,TEXT,
1,1994-08-15,740868,TEXT,
2,1994-08-15,34088,TEXT,
3,1994-08-15,276189,TEXT,
4,1994-08-15,713095,TEXT,
5,1994-08-15,833053,TEXT,
6,1994-08-15,720032,TEXT,
7,1994-08-15,740126,FAILED,
8,1994-08-15,354869,TEXT,
9,1994-08-15,36104,TEXT,
0,1994-08-15,69952,TEXT,
1,1994-08-15,701347,TEXT,
2,1994-08-15,25350,TEXT,
3,1994-08-15,25445,TEXT,
4,1994-08-15,101880,TEXT,
5,1994-08-10,25793,TEXT,
6,1994-08-15,25890,TEXT,
7,1994-08-12,356050,FAILED,
8,1994-08-15,26076,TEXT,
9,1994-08-15,26324,TEXT,
0,1994-08-15,723916,TEXT,
1,1994-08-15,724941,TEXT,
2,1994-08-15,350071,BAD_URL,
3,1994-08-15,877930,TEXT,
4,1994-08-15,741341,TEXT,
5,1994-08-15,65384,BAD_URL,
6,1994-08-15,65660,TEXT,
7,1994-08-15,718865,TEXT,
8,1994-08-15,711083,TEXT,
9,1994-08-15,66025,TEXT,
0,1994-08-15,350847,TEXT,
1,1994-08-15,84636,TEXT,
2,1994-08-15,85388,TEXT,
3,1994-08-11,842183,TEXT,
4,1994-08-15,739878,TEXT,
5,1994-08-15,86115,TEXT,
6,1994-08-15,86346,TEXT,
7,1994-08-15,313749,TEXT,
8,1994-08-15,313749,TEXT,
9,1994-08-15,313749,TEXT,
0,1994-08-15,313749,TEXT,
1,1994-08-15,357264,TEXT,
2,1994-08-12,893486,FAILED,
3,1994-08-15,840251,TEXT,
4,1994-08-15,66904,TEXT,
5,1994-08-15,66904,TEXT,
6,1994-08-15,66904,TEXT,
7,1994-08-15,66904,TEXT,
8,1994-08-15,66904,TEXT,
9,1994-08-15,66904,TEXT,
0,1994-08-15,853436,TEXT,
1,1994-08-15,67727,TEXT,
2,1994-08-15,67887,TEXT,
3,1994-08-15,276999,TEXT,
4,1994-08-15,68100,BAD_URL,
5,1994-08-15,763739,TEXT,
6,1994-08-15,790381,TEXT,
7,1994-08-15,925496,TEXT,
8,1994-08-15,925496,TEXT,
9,1994-08-15,925496,TEXT,
0,1994-08-10,752431,TEXT,
1,1994-08-15,356309,TEXT,
2,1994-08-15,814453,BAD_URL,
3,1994-08-15,71932,TEXT,
4,1994-08-15,7314,TEXT,
5,1994-08-15,72316,TEXT,
6,1994-08-15,72596,TEXT,
7,1994-08-15,72971,TEXT,
8,1994-08-15,73609,TEXT,
9,1994-08-15,73918,TEXT,
0,1994-08-15,91440,TEXT,
1,1994-08-15,92236,TEXT,
2,1994-08-12,91741,TEXT,
3,1994-08-15,823094,TEXT,
4,1994-08-15,277158,TEXT,
5,1994-08-15,92122,TEXT,
6,1994-08-15,92122,TEXT,
7,1994-08-15,92122,TEXT,
8,1994-08-15,92122,TEXT,
9,1994-08-15,92122,TEXT,
0,1994-08-15,925494,TEXT,
1,1994-08-15,925494,TEXT,
2,1994-08-15,925494,TEXT,
3,1994-08-15,925494,TEXT,
4,1994-08-15,925494,TEXT,
5,1994-08-15,925494,TEXT,
6,1994-08-15,925494,TEXT,
7,1994-08-15,925494,TEXT,
8,1994-08-15,925494,TEXT,
9,1994-08-15,925494,TEXT,
0,1994-08-15,849213,TEXT,
1,1994-08-15,713676,TEXT,
2,1994-08-15,806031,TEXT,
3,1994-08-15,818145,TEXT,
4,1994-08-15,79879,TEXT,
5,1994-08-15,30117,TEXT,
6,1994-08-15,771729,TEXT,
7,1994-08-15,800575,TEXT,
8,1994-08-15,804219,TEXT,
9,1994-08-15,319651,TEXT,
0,1994-08-15,717319,TEXT,
1,1994-08-15,80966,FAILED,
2,1994-08-15,81100,TEXT,
3,1994-08-10,770949,TEXT,
4,1994-08-15,83047,TEXT,
5,1994-08-15,356395,TEXT,
6,1994-08-15,83053,TEXT,
7,1994-08-15,813808,TEXT,
8,1994-08-15,826675,FAILED,
9,1994-08-12,83604,TEXT,
0,1994-08-15,92122,TEXT,
1,1994-08-15,92195,TEXT,
2,1994-08-15,92232,TEXT,
3,1994-08-15,92487,TEXT,
4,1994-08-15,7332,TEXT,
5,1994-08-15,819898,TEXT,
6,1994-08-15,312667,BAD_URL,
7,1994-08-15,925494,TEXT,
8,1994-08-15,925494,TEXT,
9,1994-08-15,925494,TEXT,
0,1994-08-15,849978,TEXT,
1,1994-08-15,49816,BAD_URL,
2,1994-08-15,319735,TEXT,
3,1994-08-15,792863,TEXT,
4,1994-08-15,714278,TEXT,
5,1994-08-15,50863,TEXT,
6,1994-08-15,51200,TEXT,
7,1994-08-15,731190,TEXT,
8,1994-08-15,51644,TEXT,
9,1994-08-15,771296,TEXT,
0,1994-08-15,316901,TEXT,
1,1994-08-11,21271,TEXT,
2,1994-08-15,714310,FAILED,
3,1994-08-15,771178,TEXT,
4,1994-08-15,801124,TEXT,
5,1994-08-15,813828,TEXT,
6,1994-08-15,814135,TEXT,
7,1994-08-15,103682,BAD_URL,
8,1994-08-15,103973,TEXT,
9,1994-08-15,104030,TEXT,
0,1994-08-15,66479,TEXT,
1,1994-08-15,44545,TEXT,
2,1994-08-15,44545,TEXT,
3,1994-08-15,44545,TEXT,
4,1994-08-15,44545,TEXT,
5,1994-08-15,44545,TEXT,
6,1994-08-15,44545,TEXT,
7,1994-08-15,310183,TEXT,
8,1994-08-15,818080,TEXT,
9,1994-08-11,67182,BAD_URL,
0,1994-08-15,873800,TEXT,
1,1994-08-15,868610,TEXT,
2,1994-08-15,857957,TEXT,
3,1994-08-11,54045,TEXT,
4,1994-08-15,54291,TEXT,
5,1994-08-15,54441,TEXT,
6,1994-08-15,54681,TEXT,
7,1994-08-15,55458,TEXT,
8,1994-08-15,794323,TEXT,
9,1994-08-15,835664,TEXT,
0,1994-08-15,225998,TEXT,
1,1994-08-15,225998,TEXT,
2,1994-08-15,104819,BAD_URL,
3,1994-08-15,225998,TEXT,
4,1994-08-15,225998,TEXT,
5,1994-08-15,812708,TEXT,
6,1994-08-15,105729,TEXT,
7,1994-08-15,352187,TEXT,
8,1994-08-15,105860,BAD_URL,
9,1994-08-12,311094,TEXT,
0,1994-08-11,100122,BAD_URL,
1,1994-08-15,743475,TEXT,
2,1994-08-15,100493,TEXT,
3,1994-08-15,225971,TEXT,
4,1994-08-15,101320,TEXT,
5,1994-08-15,276104,TEXT,
6,1994-08-12,752290,TEXT,
7,1994-08-15,701546,TEXT,
8,1994-08-15,100885,TEXT,
9,1994-08-15,746838,TEXT,
0,1994-08-15,4310,TEXT,
1,1994-08-12,4447,TEXT,
2,1994-08-11,776734,TEXT,
3,1994-08-12,706270,TEXT,
4,1994-08-11,4672,TEXT,
5,1994-08-16,4829,TEXT,
6,1994-08-15,808240,BAD_URL,
7,1994-08-12,808512,TEXT,
8,1994-08-12,808513,TEXT,
9,1994-08-12,778437,TEXT,
0,1994-08-12,5272,TEXT,
1,1994-08-12,5405,TEXT,
2,1994-08-15,813762,BAD_URL,
3,1994-08-12,6082,TEXT,
4,1994-08-15,5320,TEXT,
5,1994-08-12,6260,TEXT,
6,1994-08-11,310569,TEXT,
7,1994-08-12,6769,TEXT,
8,1994-08-11,49423,TEXT,
9,1994-08-12,7431,TEXT,
0,1994-08-15,97142,TEXT,
1,1994-08-15,97210,TEXT,
2,1994-08-15,50104,TEXT,
3,1994-08-15,97452,TEXT,
4,1994-08-15,97561,TEXT,
5,1994-08-15,313309,TEXT,
6,1994-08-15,74091,TEXT,
7,1994-08-15,99231,TEXT,
8,1994-08-15,99250,TEXT,
9,1994-08-15,30697,TEXT,
0,1994-08-15,77159,TEXT,
1,1994-08-09,77231,BAD_URL,
2,1994-08-12,78066,TEXT,
3,1994-08-15,78128,TEXT,
4,1994-08-15,764180,TEXT,
5,1994-08-15,764622,TEXT,
6,1994-08-15,799036,TEXT,
7,1994-08-15,78778,FAILED,
8,1994-08-15,768170,TEXT,
9,1994-08-15,78814,TEXT,
0,1994-08-15,856716,TEXT,
1,1994-08-15,106413,TEXT,
2,1994-08-15,106455,TEXT,
3,1994-08-15,106827,TEXT,
4,1994-08-15,894360,FAILED,
5,1994-08-15,314890,TEXT,
6,1994-08-15,107263,TEXT,
7,1994-08-15,107819,TEXT,
8,1994-08-15,107832,TEXT,
9,1994-08-15,794449,TEXT,
0,1994-08-15,65358,TEXT,
1,1994-08-11,101105,TEXT,
2,1994-08-15,225966,TEXT,
3,1994-08-15,101382,TEXT,
4,1994-08-15,809697,TEXT,
5,1994-08-15,310142,TEXT,
6,1994-08-15,315641,TEXT,
7,1994-08-11,795581,TEXT,
8,1994-08-15,707605,TEXT,
9,1994-08-15,354396,FAILED,
0,1994-08-11,14060,TEXT,
1,1994-08-16,14637,TEXT,
2,1994-08-12,14846,TEXT,
3,1994-08-15,715577,TEXT,
4,1994-08-15,784681,TEXT,
5,1994-08-15,858470,TEXT,
6,1994-08-10,812701,TEXT,
7,1994-08-12,820081,TEXT,
8,1994-08-16,893958,FAILED,
9,1994-08-10,17109,TEXT,
0,1994-08-15,925495,TEXT,
1,1994-08-15,925495,TEXT,
2,1994-08-15,925495,TEXT,
3,1994-08-15,789933,TEXT,
4,1994-08-15,920148,TEXT,
5,1994-08-15,277577,FAILED,
6,1994-08-15,70415,TEXT,
7,1994-08-15,70684,TEXT,
8,1994-08-15,70040,TEXT,
9,1994-02-08,752431,TEXT,
0,1994-08-15,63506,TEXT,
1,1994-08-15,63541,FAILED,
2,1994-08-15,818687,TEXT,
3,1994-08-15,711513,TEXT,
4,1994-08-15,64079,TEXT,
5,1994-08-10,351708,TEXT,
6,1994-08-15,773141,TEXT,
7,1994-08-15,783996,FAILED,
8,1994-08-11,64908,TEXT,
9,1994-08-15,726517,TEXT,
0,1994-08-15,746969,TEXT,
1,1994-08-15,74386,TEXT,
2,1994-08-15,707706,TEXT,
3,1994-08-15,804060,TEXT,
4,1994-08-15,803743,TEXT,
5,1994-08-15,75208,TEXT,
6,1994-08-15,812074,TEXT,
7,1994-08-15,75488,TEXT,
8,1994-08-15,785940,TEXT,
9,1994-08-15,720695,TEXT,
0,1994-08-15,31235,TEXT,
1,1994-08-12,764403,TEXT,
2,1994-08-12,764403,TEXT,
3,1994-08-12,72859,TEXT,
4,1994-08-15,33015,TEXT,
5,1994-08-15,764625,TEXT,
6,1994-08-15,33073,BAD_URL,
7,1994-08-15,755926,TEXT,
8,1994-08-12,764403,TEXT,
9,1994-08-12,764403,TEXT,
0,1994-08-12,754737,TEXT,
1,1994-08-15,798363,FAILED,
2,1994-08-15,815743,FAILED,
3,1994-08-15,805387,TEXT,
4,1994-08-15,89107,TEXT,
5,1994-08-12,810781,TEXT,
6,1994-08-15,822697,TEXT,
7,1994-08-15,89966,TEXT,
8,1994-08-15,90185,TEXT,
9,1994-08-15,721083,TEXT,
0,1994-08-10,319489,TEXT,
1,1994-08-12,3000,TEXT,
2,1994-08-12,904255,TEXT,
3,1994-08-15,783425,TEXT,
4,1994-08-12,3370,TEXT,
5,1994-08-16,3499,BAD_URL,
6,1994-08-16,811929,TEXT,
7,1994-08-11,3721,TEXT,
8,1994-08-12,3941,TEXT,
9,1994-08-15,716612,TEXT,
0,1994-08-15,868016,TEXT,
1,1994-08-15,786156,TEXT,
2,1994-08-15,792924,TEXT,
3,1994-08-15,95304,TEXT,
4,1994-08-15,778201,TEXT,
5,1994-08-15,730358,TEXT,
6,1994-08-15,809803,BAD_URL,
7,1994-08-15,315180,TEXT,
8,1994-08-15,96289,TEXT,
9,1994-08-15,352495,TEXT,
0,1994-08-11,19731,TEXT,
1,1994-08-11,313927,TEXT,
2,1994-08-15,201461,TEXT,
3,1994-08-11,831486,TEXT,
4,1994-08-16,352363,TEXT,
5,1994-08-12,730409,TEXT,
6,1994-08-09,764065,TEXT,
7,1994-08-15,30828,TEXT,
8,1994-08-16,317540,TEXT,
9,1994-08-15,215466,TEXT,
0,1994-08-15,93102,TEXT,
1,1994-08-12,799149,TEXT,
2,1994-08-11,93542,TEXT,
3,1994-08-15,93451,TEXT,
4,1994-08-15,795662,TEXT,
5,1994-08-15,777538,TEXT,
6,1994-08-15,94601,TEXT,
7,1994-08-15,94610,TEXT,
8,1994-08-12,310764,TEXT,
9,1994-08-15,754673,TEXT,
0,1994-08-16,868571,FAILED,
1,1994-08-16,868571,FAILED,
2,1994-08-16,868571,FAILED,
3,1994-08-16,868571,FAILED,
4,1994-08-16,868571,FAILED,
5,1994-08-16,868571,FAILED,
6,1994-08-16,872551,FAILED,
7,1994-08-16,872551,FAILED,
8,1994-08-16,872551,FAILED,
9,1994-08-16,872551,FAILED,
0,1994-08-16,902791,TEXT,
1,1994-08-15,771498,TEXT,
2,1994-08-12,10497,TEXT,
3,1994-08-15,13839,TEXT,
4,1994-08-12,10795,TEXT,
5,1994-08-12,356080,TEXT,
6,1994-08-11,714655,TEXT,
7,1994-08-15,710979,TEXT,
8,1994-08-12,13239,TEXT,
9,1994-08-12,743368,TEXT,
0,1994-08-16,869739,FAILED,
1,1994-08-16,869739,FAILED,
2,1994-08-16,869739,FAILED,
3,1994-08-16,869739,FAILED,
4,1994-08-16,869739,FAILED,
5,1994-08-16,868571,FAILED,
6,1994-08-16,868571,FAILED,
7,1994-08-16,868571,FAILED,
8,1994-08-16,868571,FAILED,
9,1994-08-16,868571,FAILED,
0,1994-08-11,24058,TEXT,
1,1994-08-16,25095,TEXT,
2,1994-08-12,773468,TEXT,
3,1994-08-15,101880,TEXT,
4,1994-08-11,778169,BAD_URL,
5,1994-08-09,26058,TEXT,
6,1994-08-09,26172,FAILED,
7,1994-08-12,354647,FAILED,
8,1994-08-16,791915,TEXT,
9,1994-08-12,769589,TEXT,
0,1994-08-16,872551,FAILED,
1,1994-08-16,872551,FAILED,
2,1994-08-16,872551,FAILED,
3,1994-08-16,872551,FAILED,
4,1994-08-16,872551,FAILED,
5,1994-08-16,872551,FAILED,
6,1994-08-16,872551,FAILED,
7,1994-08-16,872552,FAILED,
8,1994-08-16,872552,FAILED,
9,1994-08-16,872552,FAILED,
0,1994-08-16,872552,FAILED,
1,1994-08-16,872552,FAILED,
2,1994-08-16,872552,FAILED,
3,1994-08-16,872552,FAILED,
4,1994-08-16,872552,FAILED,
5,1994-08-16,872552,FAILED,
6,1994-08-16,872552,FAILED,
7,1994-08-16,872552,FAILED,
8,1994-08-16,872553,FAILED,
9,1994-08-16,872553,FAILED,
0,1994-08-16,872553,FAILED,
1,1994-08-16,872553,FAILED,
2,1994-08-16,872553,FAILED,
3,1994-08-16,872553,FAILED,
4,1994-08-16,872553,FAILED,
5,1994-08-16,872553,FAILED,
6,1994-08-16,872553,FAILED,
7,1994-08-16,872553,FAILED,
8,1994-08-16,872553,FAILED,
9,1994-08-16,882234,FAILED,
0,1994-08-16,882234,FAILED,
1,1994-08-16,882234,FAILED,
2,1994-08-16,882234,FAILED,
3,1994-08-16,882234,FAILED,
4,1994-08-16,882234,FAILED,
5,1994-08-16,882234,FAILED,
6,1994-08-16,882234,FAILED,
7,1994-08-16,882234,FAILED,
8,1994-08-16,882234,FAILED,
9,1994-08-16,882234,FAILED,
0,1994-08-10,33565,TEXT,
1,1994-08-09,33656,TEXT,
2,1994-08-16,855109,TEXT,
3,1994-08-15,276189,TEXT,
4,1994-08-16,854087,TEXT,
5,1994-08-12,700850,TEXT,
6,1994-08-11,277509,TEXT,
7,1994-08-12,35214,TEXT,
8,1994-08-10,36068,TEXT,
9,1994-08-12,703482,TEXT,
0,1994-08-16,882244,FAILED,
1,1994-08-16,882244,FAILED,
2,1994-08-16,882240,FAILED,
3,1994-08-16,882240,FAILED,
4,1994-08-16,882240,FAILED,
5,1994-08-16,882240,FAILED,
6,1994-08-16,882240,FAILED,
7,1994-08-16,882240,FAILED,
8,1994-08-16,882240,FAILED,
9,1994-08-16,882240,FAILED,
0,1994-08-16,882239,FAILED,
1,1994-08-16,882239,FAILED,
2,1994-08-16,882239,FAILED,
